acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.134594672,0.072187747,9.891168185,-0.00320275,0.004414205,-0.020415363,rest
0.066988326,0.127192449,9.795292876,0.009056452,-0.009572003,-0.002471289,rest
1.639198939,1.129185632,10.099641067,0.344258519,0.22863433,0.053810617,shake
1.166874964,1.850293592,10.274175099,0.524318663,0.837123042,0.577132208,rapid_shake
1.313876825,0.821337967,9.888618261,0.325675061,0.344916297,0.138075402,shake
1.626241464,1.054044654,9.096775934,0.198596206,0.304592829,0.144289078,shake
0.087104186,0.096625034,9.798077226,0.058192064,0.058140249,0.013310905,rest
3.632516575,3.260973985,6.684640712,1.61589438,1.643674121,1.118078776,throw
1.678405831,3.002191902,10.684916993,0.480647871,0.072354984,-0.045045099,fall
0.162511457,-0.130515435,9.930913026,-0.029344184,-0.012379475,0.023872105,rest
0.242376199,-0.103878651,0.560859801,0.029555652,0.443032811,0.195120003,fall
0.116900439,0.006233815,0.235262982,0.35808744,0.390475888,0.457310115,fall
0.245856602,0.027194642,9.835579421,-0.035685087,-0.007849887,0.025280132,rest
1.919403431,3.080425063,9.464587364,0.735724726,0.467422014,0.518692,rapid_shake
-0.013430332,-0.121635611,9.844506906,0.01302841,0.030456314,0.001074384,rest
-0.204483825,0.000830862,9.728417799,0.023438658,-0.018215768,-0.000332032,rest
4.91671794,1.568491238,7.913055883,1.830257272,1.38289421,0.842502378,throw
-0.142699904,0.096165182,-0.140378669,0.079534954,0.264820024,0.373226993,fall
-0.819810025,-0.559851382,16.805327584,1.225076405,0.768246976,0.080652355,fall
0.109759236,-0.004021411,9.745452113,0.016755826,-0.023261973,-0.005838789,rest
2.714181504,2.264559308,9.751133612,0.560785115,0.891374437,0.339613635,rapid_shake
0.155353533,-0.141057879,9.66234365,0.038777006,-0.006022535,-0.008390957,rest
-0.043695126,0.032527678,9.50511565,0.02260312,0.008719262,-0.001710061,rest
0.181601004,-0.009497036,9.627745282,-0.00650647,-0.016467874,0.008325221,rest
2.794568116,2.487104948,4.308260721,0.909172431,1.366764934,0.707585409,throw
-0.119191885,0.097274155,9.799880681,-0.051819497,-0.019315204,0.031978968,rest
1.235179279,1.182820315,9.536287426,0.339817191,0.265032077,0.158385231,shake
1.848604725,1.215738142,8.705788075,0.992429886,0.496697629,0.500734309,rapid_shake
3.273732589,2.060697927,9.906150468,1.177648865,0.737514846,0.400119966,rapid_shake
2.206160211,3.806302958,2.377899698,1.074012019,0.927435355,0.575970469,throw
2.412581042,1.76416784,9.274204596,0.859973676,1.050562306,0.443832803,rapid_shake
1.476886559,0.215758965,9.952242224,0.203476016,0.23696439,0.066218163,shake
2.280644518,1.566206099,9.96910525,0.190648793,0.19285289,0.025138426,shake
1.593216455,0.528881173,7.549561363,1.525043341,0.98305517,0.788040381,throw
2.267360789,4.659522128,6.458598197,1.17766182,0.786908351,0.885691514,throw
-0.139235826,0.1053082,9.7560058,-0.029894939,-0.009676423,0.02054298,rest
-0.0282974,0.142043391,9.763651609,-0.022081015,0.03020549,-0.014935483,rest
2.573444246,1.46791138,9.715322479,0.50677751,0.502503388,0.430163075,rapid_shake
1.78955102,0.698559854,9.769544543,0.127573536,0.307562429,0.001775936,shake
4.888294,3.085940656,9.331541074,0.782698684,1.381072263,0.642796317,throw
-0.173267663,-0.062962047,9.766743503,0.007962899,0.007835083,-0.028032852,rest
0.02754691,-0.023850405,9.82296838,-0.01965496,-0.009634962,0.027018504,rest
2.735761808,1.359109188,9.400075568,0.501708842,0.54431397,0.313467416,rapid_shake
0.021501262,0.05017647,9.796049981,0.00700237,-0.011650268,-0.009465024,rest
0.181965531,-0.235089207,9.947056032,0.021357387,-0.012588074,-0.015017266,rest
4.434473782,3.56263884,5.05754107,1.372636987,0.788516554,0.488631258,throw
2.881972477,2.638581556,4.574578219,0.784937865,1.087217309,0.478573229,throw
2.912536702,1.744719597,9.226050156,0.820612174,0.428070573,0.446817143,rapid_shake
-0.061107737,-0.256622654,9.992747956,-0.023492104,-0.008527856,0.008076147,rest
1.226959569,1.055924457,9.864917603,0.320870586,0.134791702,0.132689953,shake
0.483144026,0.107760501,0.634509393,0.717942914,0.622823311,0.033647863,fall
3.009683469,1.968825565,9.744217291,0.928962045,0.495884856,0.424027352,rapid_shake
-0.15919299,0.096449305,9.829930651,0.017852651,-0.004942022,-0.026605545,rest
1.313018994,0.714398893,10.12859455,0.214168797,0.144605583,0.10232921,shake
2.046594136,1.790081185,9.001169425,0.665894735,0.313313035,0.482041099,rapid_shake
0.126309177,-0.001707439,9.82784716,-0.021915284,-0.017570616,0.030163893,rest
1.849775932,0.792839759,9.277495911,0.365595797,0.211200356,0.140187072,shake
1.729177598,0.748716851,9.531331524,0.225209834,0.357549754,0.121704644,shake
-0.05895142,0.100979393,9.631534766,-0.016686208,-0.01062106,-0.019938673,rest
0.258797829,-0.135654943,9.781518723,0.019720981,0.001623055,0.037678872,rest
-0.105082653,0.030816027,9.702886021,-0.024740764,-0.0126044,0.000364665,rest
-0.019682198,0.042905014,9.709599664,-0.002600814,-0.014177041,-0.033069685,rest
3.023002072,2.027803238,9.187264993,0.707903079,0.132835701,0.572885993,rapid_shake
1.106367783,1.266521817,9.191926154,0.289748521,0.233756857,0.050277737,shake
2.09821693,2.440237593,9.599903963,1.548363539,0.722561847,0.494450322,rapid_shake
-0.009100093,0.003384863,9.721130153,0.003830393,0.019546291,0.003465826,rest
0.190939135,-0.078765238,9.866940026,-0.029401794,0.001230353,-0.031647734,rest
1.980312292,2.910857891,10.386173671,0.919234966,0.540043896,0.275716589,rapid_shake
-0.061187117,-0.019827837,9.893260962,-0.015826573,-0.009176296,0.011577251,rest
3.537525811,3.940250653,6.197693874,1.662051978,0.813368659,0.661302998,throw
0.333649464,0.029717282,15.753772189,0.054697139,0.064145177,-0.016919513,fall
-0.094495239,2.171446058,12.915441067,0.025741392,0.304477183,0.202878511,fall
2.550592933,2.639866002,6.375689615,1.068651754,0.528744154,0.945230725,throw
-0.100050916,0.01140465,9.800369379,0.003895273,0.004832429,-0.010089319,rest
0.025959639,0.140127608,9.752856455,0.010274896,-0.025091968,0.018166423,rest
3.191482452,1.996450082,7.294314097,1.440468268,0.573188079,0.748676394,throw
4.705641143,1.163590681,10.071281977,0.285830135,0.169614726,0.419294687,rapid_shake
3.126434341,2.227175715,9.549480327,0.405899589,0.642751075,0.357450565,rapid_shake
-0.252268654,0.239768953,9.885636598,-0.025824289,0.023823442,0.02220005,rest
1.128155045,0.979293474,9.478535972,0.201493681,0.233702409,0.1067714,shake
0.206021932,0.096648438,1.024874402,0.118188694,0.332291562,0.124404383,fall
-0.147137915,0.093988413,9.775815157,-0.013585648,0.016207501,-0.002169204,rest
0.110434397,0.066059488,9.744045506,0.012622987,-0.031372879,-0.019884879,rest
0.001596222,-0.04262762,9.83381465,0.032565525,0.025251672,-0.011797811,rest
1.742968713,1.32223038,9.512863113,0.573462644,0.430877212,0.549612921,rapid_shake
2.217779423,1.784212771,9.06745534,0.320759004,0.549477288,0.55989652,rapid_shake
0.238364583,-0.01100323,0.44412359,0.513663944,-0.125606633,0.444212434,fall
0.256971407,0.064492111,9.649887485,-0.003003585,-0.005360018,0.014554188,rest
3.53746178,3.037607788,6.794261507,0.803578426,1.605772366,0.621083631,throw
0.061803777,-0.226001877,9.966549047,-0.006192518,0.028006349,-0.005699343,rest
0.754814414,0.946362686,9.361984722,0.415581213,0.115308437,0.090071937,shake
0.109515347,-0.006733576,9.760014422,-0.01943595,-0.018539888,-0.011849431,rest
0.102022451,0.061155892,10.022089349,0.004509111,-0.01334562,-0.004197789,rest
2.665442361,3.466198904,5.996101545,1.152224645,0.76977657,0.755927893,throw
1.348656335,0.810922407,9.790102882,0.195589671,0.27479543,0.139731591,shake
-0.020253435,-0.138513207,9.885476462,-0.010899195,0.013446288,0.020887084,rest
1.159872731,1.115597372,9.706715056,0.323005724,0.167650148,0.143184766,shake
2.594615761,1.700616906,9.554582654,0.206271807,0.685172679,0.295094641,rapid_shake
1.734979848,0.756752156,9.57162638,0.270381412,0.135642541,0.131378892,shake
-0.073755004,0.221419535,9.653187053,-0.019312285,0.018799033,0.016684089,rest
-0.186581888,0.105411669,9.968855533,0.003112371,-0.009316439,0.001705761,rest
0.052148233,0.034105175,9.953306768,-0.022110668,0.019922472,0.00872591,rest
-0.083065403,0.084722183,10.034953552,0.016249733,-0.006085711,0.034137025,rest
-0.251549603,-0.108043108,9.78447999,0.025643072,0.007807998,0.002909609,rest
0.095782401,0.155566019,9.886948893,-0.025128339,0.020316068,-0.006213027,rest
2.907648548,2.051794537,9.914624768,0.86817466,0.755064553,0.299810965,rapid_shake
0.053010275,-0.013714102,9.719804357,-0.015974918,0.00085071,0.015084972,rest
0.060018827,-0.022003785,0.380938327,0.515166639,0.94654698,0.288420887,fall
3.493512186,0.727115007,10.662037508,0.876202368,0.676856506,0.48843123,rapid_shake
2.951537064,3.164620441,3.420997624,1.175522512,0.880833504,0.728612182,throw
0.025106984,0.098229878,9.714214137,0.031270409,0.035896968,0.006795478,rest
0.050495803,-0.116488706,9.899135001,-0.027003521,0.009488913,0.009293557,rest
1.885526762,1.497635501,9.34003879,0.223675014,0.307142639,0.129488533,shake
2.755184803,2.294885545,5.210278162,1.646280727,0.436743696,0.746307925,throw
4.682436698,1.672975895,7.624400719,0.418672436,1.009653195,0.850289632,throw
0.000438376,-0.073225057,9.724780171,0.009169912,0.023137968,0.041144393,rest
-0.068524289,-0.096759095,9.626843736,-0.006450573,0.005614377,0.004374748,rest
-0.021594718,-0.064800598,9.771482524,-0.0103655,-0.000322644,-0.00951713,rest
-0.017153738,-0.059885917,9.80452412,0.002311132,-0.001679318,0.00614649,rest
1.483192898,1.921603603,5.338710881,1.573210414,0.806216189,1.117376583,throw
-0.008982265,-0.265940009,9.645556932,0.021144436,-0.002732624,0.014735867,rest
3.835075272,1.637139853,9.539969971,0.637415844,0.545607707,0.468555251,rapid_shake
3.545649196,2.582991479,10.049843888,0.614676539,0.439950162,0.286613391,rapid_shake
0.179805161,-0.066227638,9.889592515,-0.013306895,-0.009291925,0.010582373,rest
1.674681394,1.435844479,9.6873764,0.402401186,0.16467965,0.12389001,shake
-0.040520633,0.057111956,9.788334619,0.017723882,-0.043949493,0.003012012,rest
1.282063398,1.974932423,3.61974472,1.108504274,0.67767723,0.897418222,throw
0.018335122,0.023832615,9.660589178,-0.021363474,0.020454433,0.021485446,rest
-0.216220134,0.092869012,9.850642137,0.016901197,0.009685538,-0.009806178,rest
-0.171086575,0.03708591,9.71900839,-0.001418629,0.015200315,-0.012536497,rest
1.246695822,1.44321125,9.855814202,0.324829765,0.078956749,0.141407588,shake
-0.10421835,0.053367211,9.650152939,0.012790857,0.026551489,0.015980407,rest
0.704946778,2.721226238,5.436930691,0.772010856,0.46325378,0.896091555,throw
5.777047906,3.141503989,2.545042998,0.530392218,0.508313486,0.914152023,throw
2.536252141,3.036167196,7.238421301,0.510914322,1.067334567,0.861213467,throw
0.072770587,-0.015493225,9.719655122,0.023877787,-0.003530647,-0.011201284,rest
2.327039656,3.644655497,2.709724739,1.38891824,0.843473816,0.87738978,throw
0.002581506,-0.031323854,9.665091139,-0.0126719,0.005497525,0.00014141,rest
1.512826853,1.184247936,9.750576983,0.309067452,0.201710216,0.07386751,shake
2.133843256,1.758070431,10.365007704,0.564494442,0.584965355,0.344638783,rapid_shake
-0.011769047,0.155972644,0.793340912,0.663621666,0.127209685,0.328897856,fall
3.851626086,3.554056181,2.467237275,0.962613499,1.40435611,0.802986115,throw
2.293605308,3.421815118,7.28567338,0.70450092,0.969922132,0.943271282,throw
-0.002517227,-0.077431019,9.652859367,-0.0258728,0.036405736,-0.003395219,rest
1.816526605,1.662354537,9.417111829,0.584986346,0.464776691,0.366449393,rapid_shake
-0.04009659,0.011582691,9.71564511,0.003033475,-0.02634782,0.011384642,rest
1.351625097,2.530649262,10.17432297,1.11197413,0.925747713,0.47803745,rapid_shake
-0.122359149,-0.021979177,9.834278634,-0.025093955,0.004150041,-0.006344683,rest
-0.133213048,0.104249023,9.661774535,0.015951964,0.031045771,0.024017061,rest
1.329054272,0.785332943,9.608923752,0.463554002,0.281547373,0.027331996,shake
2.092666326,0.466192742,9.768234436,0.273836379,0.125081787,0.064724061,shake
2.147824307,1.388883636,10.177667589,0.793302939,0.748515727,0.315640684,rapid_shake
4.214769881,3.575048246,7.908902936,1.380018259,0.683525656,0.756930222,throw
-0.154453506,-0.255275455,9.551672199,-0.00761943,0.010085494,0.016700322,rest
3.132291561,1.448389714,2.584667683,1.170885901,0.716928153,1.04664609,throw
0.001485478,0.100262053,9.884779485,-0.003060885,0.038169463,0.02597493,rest
0.118829719,-0.057520009,9.841526347,-0.012061967,-0.005312052,-0.00443111,rest
0.930330358,0.965785615,9.757185821,0.294434971,0.123968056,0.021364508,shake
1.806074444,0.918208777,10.755242153,0.569090786,0.491004927,0.333625129,rapid_shake
4.225694843,2.720254035,5.233042157,1.578498053,0.813786113,0.739674519,throw
3.067150074,1.062532956,5.174328079,1.103873918,1.4951934,0.840163095,throw
-0.043877811,0.055354045,9.742471179,0.017104108,-0.023868338,0.015559605,rest
0.09450718,-0.114074562,9.700959323,-0.018520025,-0.026027629,0.012012042,rest
0.024557301,-0.097936118,9.763130942,-0.014605443,0.030961184,-0.002509046,rest
0.014174124,-0.05952527,10.019497483,-0.008001486,0.00296199,-0.013313219,rest
0.615735072,1.237014462,9.990596115,0.161971675,0.300572266,0.089773469,shake
-0.108509456,0.025477801,9.490120819,0.000738851,-0.04974771,0.000927662,rest
1.449494573,3.038979221,9.960031782,0.430055132,0.573298316,0.375858827,rapid_shake
4.157896843,1.751886077,3.43167157,1.506690604,1.739893141,1.271186692,throw
1.505703829,1.47693957,9.231962861,0.318817162,0.258300075,0.134738014,shake
-0.020125669,-0.074329742,9.559244962,-0.015435299,-0.010036979,-0.010962244,rest
1.287504551,0.818016295,10.410654632,0.330233731,0.091207332,0.060480102,shake
-0.010228665,-0.355926817,0.463056114,0.27274949,-0.101660568,0.782012994,fall
3.084855426,1.519926494,10.090282301,0.739724328,0.841804619,0.371894431,rapid_shake
-0.050590895,-0.181962054,9.686804902,-0.014258445,-0.003020553,-0.006252757,rest
2.998352294,2.336897541,9.981714442,0.776425802,0.418332757,0.540716191,rapid_shake
3.602980553,2.100395522,5.800651574,1.121690977,0.972218423,0.627559212,throw
-0.052046221,0.183078691,9.786892742,0.002062264,0.01661522,-0.021872548,rest
-0.088717426,-0.078301536,9.830857741,-0.014207592,-0.042033637,0.007821718,rest
1.502294522,0.438562153,9.822601548,0.369172606,0.1461177,0.048747614,shake
2.71583694,2.778368969,7.924852102,1.526725792,1.048273487,0.760392059,throw
0.003837419,-0.085891852,9.701081461,-0.003033139,0.011509124,0.004406227,rest
2.024122878,1.452436699,5.136749239,1.299470367,0.68925306,0.828711358,throw
0.104234683,0.025028036,9.829490207,-0.021534962,-0.017210453,0.02557058,rest
1.940794493,0.845801867,9.82019325,0.39935593,0.186608285,0.148229563,shake
-0.075799698,0.039479738,0.979266395,0.92265277,0.635858905,0.263410939,fall
3.9282911,2.474525864,3.856716555,2.060600375,0.913462014,0.642983891,throw
1.351021695,1.262752626,9.863876842,0.329467285,0.268786078,0.091645331,shake
1.418496202,0.526854088,10.156956669,0.133944717,0.08734861,0.09710512,shake
-0.183491439,-0.025775442,9.836245114,0.003044923,-0.025664491,0.018019574,rest
-0.017089016,-0.103672649,9.819764322,0.025722952,0.008195005,-0.009680949,rest
1.437227973,0.596230889,9.803277106,0.408350208,0.2381013,0.179908689,shake
3.207905694,1.490488339,8.179728414,0.44847708,0.608995166,0.971153432,throw
3.389659205,2.739013642,3.947176835,2.207540378,0.917706014,0.718306254,throw
1.137119875,0.574363039,9.83560141,0.291504185,0.185719472,0.088881788,shake
1.4557852,0.36738545,9.517202131,0.299900134,0.172304557,0.166496068,shake
-0.052916249,-0.205756305,0.522881673,0.397722102,0.501325984,-0.020412111,fall
0.646610538,0.604844795,9.562950882,0.403454405,0.048213678,0.036598835,shake
2.501980053,2.21085911,9.561812474,0.623503319,0.517365718,0.452648708,rapid_shake
-0.164870488,-0.061397649,9.737202809,0.011417609,0.000110632,-0.057411032,rest
2.241157065,1.224273662,9.169364486,0.753490757,0.563676935,0.36738442,rapid_shake
-0.216987013,-0.136063793,9.998526665,0.000370601,-0.020580571,0.002856841,rest
3.095686592,2.060282488,9.260194538,1.199777299,0.66336851,0.271417239,rapid_shake
0.062540694,0.049211755,9.91522371,0.01726317,-0.025806846,-0.035732573,rest
0.082147109,0.100971157,9.867480077,-0.009130452,-0.010109711,-0.009171556,rest
3.520053199,1.351124938,9.829374215,1.285313443,0.52837298,0.32738081,rapid_shake
2.997256416,3.658552306,5.685636827,0.853782406,1.034871926,1.185642403,throw
1.435118307,0.332197643,9.924350228,0.451505478,0.34994171,0.046051922,shake
0.028103777,0.063232478,9.763982627,0.008528502,0.003666348,0.001062837,rest
0.225230851,0.133762783,9.858353651,0.020815644,0.011988162,0.006105923,rest
-0.13003961,0.062179501,9.873761671,-0.005863252,0.008506467,0.029178464,rest
2.438468146,1.591837241,9.651028941,0.231611651,0.261351826,0.089150916,shake
-0.005764955,0.029415166,10.009909412,0.033681694,0.035233314,-0.011242827,rest
2.411081458,0.744398657,9.865354441,0.449986567,0.379397257,0.06609668,shake
1.305119889,0.616545204,9.328546874,0.235607879,0.230385542,0.065158229,shake
0.174479745,0.031951713,9.698865262,0.009585226,-0.006908292,0.014593547,rest
2.492254679,0.116635847,10.062996906,0.214924745,-0.062296089,0.127167585,shake
1.715047145,2.261908089,9.273913725,0.792080842,0.518833913,0.337856466,rapid_shake
0.112771664,0.013869211,9.820370103,0.034406131,0.025802338,0.000902287,rest
3.262080386,1.781377343,10.186609531,0.477608893,0.938510483,0.380719565,rapid_shake
0.062855213,-0.048092165,9.554393888,0.018183778,-0.016046583,-0.037379214,rest
-0.019165786,-0.169629158,9.978219631,0.01991137,0.016585313,-0.008995759,rest
0.223405488,-0.034937546,9.750060659,0.022783467,0.023925197,-0.01599932,rest
2.107512955,1.013928911,9.907753789,0.242828706,0.206540968,0.172410806,shake
1.74509286,0.830755644,9.253484581,0.136890261,0.018484039,0.099949593,shake
-0.202752799,0.036910628,9.659041949,0.008172068,0.002041976,0.000773198,rest
0.114641315,0.022173682,9.686399166,0.034014555,0.018960614,0.030731902,rest
-0.160096161,-0.147296613,9.563266777,-0.010090269,-0.011658249,-0.017566099,rest
2.456611697,2.151225412,2.034276645,1.258890727,1.396433478,0.686361686,throw
-0.048785546,-0.032397592,9.739755409,0.045856611,0.020423164,0.033114749,rest
1.669685164,1.140701595,9.681367941,0.292683504,0.083729856,0.126578708,shake
2.03429778,0.729229524,10.333976699,0.272883954,0.17853513,0.127938912,shake
0.32932913,-0.02949036,9.764336666,-0.008304702,0.028264694,0.025886411,rest
0.01883377,0.125439309,9.654421526,0.036602439,-0.036055967,0.00565541,rest
0.117974493,0.051181292,9.877253239,0.034037067,0.007464926,-0.017389047,rest
1.286868015,0.70344239,10.260890516,0.028296721,0.066730215,0.221172696,shake
0.138604071,0.134852079,9.969027121,-0.022456948,-0.019836489,0.019877379,rest
0.243167597,0.287311443,9.845357537,-0.015506429,0.028263939,-0.030028354,rest
0.185023892,0.117588978,9.734040631,-0.004344647,-0.010234203,-0.019141778,rest
1.555411969,1.741850748,10.300359352,0.404576769,0.946884781,0.398905899,rapid_shake
0.021660969,0.044594051,9.929387051,-0.020761225,0.024408236,0.025117461,rest
-0.007727964,0.175277716,9.695091438,0.045687017,-0.013389957,0.017471608,rest
0.434931315,-0.267945686,13.207179679,0.998173657,-0.00669775,0.679164458,fall
2.833151805,1.627017228,10.130509224,0.273644904,0.347429487,0.443734891,rapid_shake
1.287119648,0.43193959,9.602901062,0.397582861,0.10578053,0.156813161,shake
2.71354497,2.821276069,10.061328338,0.827486661,0.489885926,0.160240059,rapid_shake
-0.09259817,-0.032298882,9.945797361,-0.003775305,-0.020695253,-0.025752392,rest
0.002009617,0.249617023,9.781654315,-0.014666563,0.020413487,0.008771769,rest
1.969997086,2.355885404,9.347658606,0.538928599,0.579532059,0.4698432,rapid_shake
-0.043540123,0.015542976,9.865355627,0.005202561,-0.001174447,-0.022657791,rest
1.486857902,2.030088001,7.117633531,1.121743522,1.148704736,0.687024295,throw
-0.111797829,-0.225604072,9.68089842,-0.018275441,-0.017046673,-0.022730868,rest
0.07386716,-0.0337995,9.801973257,-0.022734342,0.038363035,0.006842848,rest
2.273615755,2.667130745,3.53449519,0.56362479,1.062185093,0.72743529,throw
2.130411077,3.144259588,9.377517722,0.956836289,1.034532155,0.488187104,rapid_shake
-0.018205452,-0.072248215,9.798878223,-0.035995221,-0.024907963,-0.020405133,rest
4.56236913,3.385696147,5.802487235,1.184546447,0.99931783,0.898068786,throw
2.515941081,3.567903456,5.084703081,2.258752568,0.920365258,1.398869961,throw
2.803991981,2.126545736,10.020455073,1.177478085,0.615131132,0.327239596,rapid_shake
0.064981284,0.020249917,9.930686446,-0.002716702,0.003062781,0.007846924,rest
-0.024585122,-0.16188431,9.901170563,-0.017698046,-0.002537052,0.003999473,rest
3.067695526,3.201537244,6.162708112,0.924420344,0.935457086,0.595013196,throw
0.158738683,0.420107577,0.35690397,0.408558624,0.560452211,0.259008225,fall
-0.090777866,0.169738232,9.863592069,0.046316261,0.026725938,0.022303178,rest
-0.135449616,0.035902375,9.770935809,0.003355593,0.006779515,-0.004358592,rest
0.066678033,0.119206218,9.713885473,0.005031345,-0.039790443,0.008417051,rest
0.064743505,0.151682516,9.739597622,0.006087042,0.004673196,0.010070264,rest
3.010419409,0.554724945,9.850117422,1.163963362,0.568806087,0.422788257,rapid_shake
-0.199972573,-0.088228723,9.836676004,-0.008278965,0.030070105,-0.02386247,rest
2.238372771,1.952856747,9.787653519,0.668671478,0.657276482,0.515869352,rapid_shake
0.500679742,0.273322657,0.52540501,0.588679565,0.077584833,0.421555544,fall
1.810659096,0.688939541,9.126792965,0.373618449,0.050634689,0.118193841,shake
1.522599897,2.552109684,4.010256886,1.825992823,0.72654311,0.844588077,throw
3.429255004,1.660367725,9.023890834,1.079120023,0.869868814,0.310196945,rapid_shake
0.091180804,-0.139119215,9.76835441,-0.002801309,0.026446618,0.004661907,rest
4.919484115,1.753396076,9.502421477,0.28695923,0.79871185,0.475663719,rapid_shake
1.30657683,0.415123618,9.298990435,0.191613284,0.272334288,0.062624722,shake
0.008784286,0.082331527,9.862268853,0.012211422,-0.000111044,0.015141167,rest
0.176662158,-0.019786162,0.510318818,-0.290549275,0.46309493,0.317968861,fall
-0.020320774,-0.163834004,9.927157765,-0.001632871,-0.020303484,-0.029521161,rest
1.16034869,0.743733847,9.885453889,0.326867696,0.188870041,0.172780774,shake
0.003318644,-0.162359621,9.805869266,-0.008269101,-0.004525219,-0.002403497,rest
2.829055795,1.972920391,8.990902098,0.676001793,0.555538872,0.375114079,rapid_shake
3.243815525,2.048063252,10.291943677,1.030604119,0.218516647,0.315942638,rapid_shake
-0.047929774,-0.037194453,9.641694223,0.021892034,0.003328394,0.005718815,rest
3.242713067,2.672475261,4.906915937,1.172660033,0.915441594,0.859045681,throw
1.865545375,1.842950442,10.079656677,0.685560234,0.777961463,0.360828166,rapid_shake
4.117077005,2.626241418,7.805708863,1.616073679,0.79515323,0.95680694,throw
1.28430402,1.370189177,9.946954915,0.234362981,0.03434688,0.096169111,shake
2.995195533,3.142913285,5.027994066,1.225544061,1.611157488,0.762650971,throw
-0.300837141,0.054766541,0.427862908,0.47430625,-0.112820995,0.226122597,fall
-0.040223047,0.02063594,9.73950281,-0.010950294,0.003902644,-0.006994968,rest
1.313540539,1.099661912,9.585427412,0.338358298,0.061130846,0.083873913,shake
-0.036474297,-0.108458232,9.804490286,0.010140649,0.039157321,-0.000193842,rest
0.973854225,1.154521662,9.689345893,0.395062507,-0.016852791,0.081323489,shake
2.850878668,2.379997272,5.386831982,0.870400725,1.056857029,0.932831893,throw
1.926120984,0.701439593,9.423498609,0.469679187,0.148276504,0.126161498,shake
0.703780857,0.418384361,10.413364499,0.171372836,0.083983655,0.061636991,shake
-0.034773431,0.078198196,9.721188069,-0.000365728,-0.006710179,-0.003849268,rest
3.846119362,2.831872692,9.319089031,0.681328756,0.463373029,0.44207921,rapid_shake
3.135521334,2.518777183,8.682715466,1.065779145,1.064595102,1.212693244,throw
-0.042852198,-0.1285966,9.89077191,0.014659469,-0.025995038,0.026394196,rest
0.085698436,0.031473222,9.576185741,-0.007197658,0.038896724,0.026302813,rest
1.932314564,0.9112807,9.668171716,0.152599149,0.268842979,0.087614006,shake
1.312486267,0.938643453,9.720579619,0.326022769,0.055468096,0.077065748,shake
1.734620174,0.854101271,9.888382609,0.184935886,0.244215629,0.166708303,shake
0.00089221,-0.046407176,0.67938371,0.623658789,0.788875813,0.515459396,fall
1.702567756,3.329260568,4.157983971,1.039389293,1.802687922,0.75970283,throw
-0.128526995,0.058456892,9.942381014,0.012338353,0.011586069,0.010929388,rest
3.54620344,1.113061888,9.453591567,1.079923204,0.662327567,0.407117652,rapid_shake
2.383928135,2.036854449,3.50427722,1.643926052,1.049503436,0.748477194,throw
2.319319086,4.126460948,7.352183347,1.692461872,1.018824701,0.494405413,throw
-0.007487512,0.053531726,9.673282958,0.000377636,0.029533815,-0.007227595,rest
0.147105542,0.091312912,9.922564154,-0.033434154,-0.011347374,0.025925727,rest
0.094217009,-0.059246447,10.194912148,0.017889327,0.014448504,0.043951754,rest
0.36975557,0.035004095,0.611759956,0.910876628,0.292687189,0.12932316,fall
2.411624809,2.672871864,9.442916891,1.04078173,0.594627555,0.52778027,rapid_shake
3.215645212,-0.473618244,14.0884569,1.022848098,-0.303327286,-0.199645747,fall
4.393471911,2.116900642,6.37373689,1.218753658,0.6633211,0.508395631,throw
-0.200849903,-0.237675663,0.496877017,1.082040377,0.722307838,0.22794703,fall
-0.021104624,-0.04432544,9.818957332,-0.004296608,0.00808357,0.010993365,rest
-0.185755204,-0.153838164,0.512505242,0.991823104,0.35199347,0.459763753,fall
0.247111262,0.141417405,9.787653011,-0.001218226,-0.001085172,0.006218094,rest
0.060259439,0.194072259,9.901732592,-0.047163521,0.02439197,0.027482092,rest
0.142471808,-0.118960263,9.835707979,0.003998105,0.027504313,0.034993189,rest
0.095516047,-0.10946953,9.642868602,-0.012136151,0.029436034,-0.003272758,rest
2.427878119,1.428219964,9.888286023,0.242014116,0.099956721,0.161046063,shake
2.395794147,1.539144155,9.835712181,0.871185117,0.623300347,0.327174867,rapid_shake
-1.172198098,0.75083366,17.539407846,0.3735613,0.570735865,0.283399092,fall
1.843656444,2.024558302,10.739410072,0.690530612,0.810164924,0.382352218,rapid_shake
-0.180380445,0.067949886,9.688511362,-0.032947192,0.003517976,-0.039062447,rest
-0.005950623,0.18732723,10.158845343,-0.005630653,0.019569098,0.018473541,rest
-0.236503114,-0.320151864,0.435674473,0.140538191,0.563132882,0.392612871,fall
-0.350812973,-0.113692033,0.620152501,1.564151712,0.763283128,0.327966983,fall
-0.003235314,0.169997554,9.700634352,0.001886677,0.013162472,-0.002730536,rest
1.61713653,1.803299736,9.835176406,0.978963556,0.626979402,0.455597084,rapid_shake
1.994365204,3.479301087,5.407266843,1.251628792,1.466620307,0.96082916,throw
2.543230536,1.831473498,8.927835958,0.779668567,0.362878446,0.413280033,rapid_shake
-0.402070939,4.446833883,6.059581764,1.649021319,0.792526594,0.611421246,throw
-0.384149181,-0.009454715,9.674268206,0.053475919,-0.039619465,-0.001345177,rest
0.182769221,0.050742246,9.860619146,-0.011788631,-0.020644227,0.01478458,rest
1.367505177,0.76845142,9.784470334,0.402453481,0.038481744,0.079562729,shake
